w1_Threads,w1_Compute (SM) Throughput,w1_DRAM Throughput,w1_Memory Throughput,w1_Registers,w1_Static Shared Memory,w2_Threads,w2_Compute (SM) Throughput,w2_DRAM Throughput,w2_Memory Throughput,w2_Registers,w2_Static Shared Memory,workload1,workload2,idx1,idx2
2428812.960946929,30.963804110653168,50.16302369534679,58.82670969280903,50940328.17181209,1033.1054901498949,210588.1095979778,73.11711703442735,15.196149452714376,63.87781954030234,14134984.63908432,13218.430422937075,whisper-large-v2_batch4-inf,bert-base-cased_batch2-inf,6,15
2428812.960946929,30.963804110653168,50.16302369534679,58.82670969280903,50940328.17181209,1033.1054901498949,682756.7824714864,62.780644321909016,21.0702801326792,64.2385060757653,27973292.570635416,74003.0752817931,whisper-large-v2_batch4-inf,wav2vec2-base-960h_batch8-inf,6,16
2428812.960946929,30.963804110653168,50.16302369534679,58.82670969280903,50940328.17181209,1033.1054901498949,202877.87458589143,62.17029968038945,32.46693180388916,62.11071459021719,14356643.992701104,9647.151369615414,whisper-large-v2_batch4-inf,bert-base-cased_batch4-train,6,17
2428812.960946929,30.963804110653168,50.16302369534679,58.82670969280903,50940328.17181209,1033.1054901498949,190287.54368530755,50.355027213149135,39.03476297296079,70.42541520673052,11074376.322716216,8536.651206481605,whisper-large-v2_batch4-inf,bert-base-cased_batch2-train,6,18
2428812.960946929,30.963804110653168,50.16302369534679,58.82670969280903,50940328.17181209,1033.1054901498949,183316.88839231597,44.95736442315827,46.30171509953436,72.30406066464882,9279376.251384592,6320.710134302391,whisper-large-v2_batch4-inf,vit_h_14_batch2-train,6,19
2428812.960946929,30.963804110653168,50.16302369534679,58.82670969280903,50940328.17181209,1033.1054901498949,1691379.0692694078,15.650645216259049,84.56479567654743,84.99004188310414,34529068.77101502,180.8677358253554,whisper-large-v2_batch4-inf,vit_h_14_batch16-train,6,20
2428812.960946929,30.963804110653168,50.16302369534679,58.82670969280903,50940328.17181209,1033.1054901498949,1066232.9252346018,68.6390471716567,22.72952780032832,73.44034485927287,36176165.92356199,17844.070755387038,whisper-large-v2_batch4-inf,wav2vec2-base-960h_batch16-inf,6,21
2428812.960946929,30.963804110653168,50.16302369534679,58.82670969280903,50940328.17181209,1033.1054901498949,553926.9706004667,74.0149281116255,18.64197522737946,74.43681006035408,26708054.827996448,13100.163016507257,whisper-large-v2_batch4-inf,vit-base-patch16-224_batch32-inf,6,22
2428812.960946929,30.963804110653168,50.16302369534679,58.82670969280903,50940328.17181209,1033.1054901498949,5661591.512012222,33.63998724849095,55.31684738960696,64.7932709326375,117732415.08983348,1056.3817410779272,whisper-large-v2_batch4-inf,whisper-large-v2_batch8-inf,6,23
2428812.960946929,30.963804110653168,50.16302369534679,58.82670969280903,50940328.17181209,1033.1054901498949,692527.7301330821,62.5482786063805,33.25333145673535,80.83888015236029,27323770.3166314,16724.462236768497,whisper-large-v2_batch4-inf,bert-base-cased_batch16-train,6,24
2428812.960946929,30.963804110653168,50.16302369534679,58.82670969280903,50940328.17181209,1033.1054901498949,217622.4712334954,78.80351912036174,17.214351437392803,56.13650827764744,17040137.037258748,12597.245845869153,whisper-large-v2_batch4-inf,bert-base-cased_batch4-inf,6,25
2428812.960946929,30.963804110653168,50.16302369534679,58.82670969280903,50940328.17181209,1033.1054901498949,282529.3614028022,53.30323833870383,33.27643892259864,72.11510146261294,13680331.758935943,5646.101384772973,whisper-large-v2_batch4-inf,bert-base-cased_batch8-train,6,26
2428812.960946929,30.963804110653168,50.16302369534679,58.82670969280903,50940328.17181209,1033.1054901498949,137610.460760387,53.1238332191266,10.876470609945928,54.88138058556226,9822775.991235446,11848.824622909846,whisper-large-v2_batch4-inf,vit-base-patch16-224_batch1-inf,6,27
2428812.960946929,30.963804110653168,50.16302369534679,58.82670969280903,50940328.17181209,1033.1054901498949,496067.9989140645,33.65768151737584,59.00252471417957,78.60977177747729,16690912.72524413,3652.032077044045,whisper-large-v2_batch4-inf,vit_h_14_batch8-train,6,28
2428812.960946929,30.963804110653168,50.16302369534679,58.82670969280903,50940328.17181209,1033.1054901498949,43584.56765253923,74.43039606848205,9.029113755049243,51.454481563888095,3079392.3336836253,2025.5182020959264,whisper-large-v2_batch4-inf,vit-base-patch16-224_batch4-inf,6,29
407273.6437354477,71.71888252706013,17.28196639963645,63.66662208308519,15566445.000576952,10410.317650169076,407273.6437354477,71.71888252706013,17.28196639963645,63.66662208308519,15566445.000576952,10410.317650169076,whisper-large-v2_batch2-inf,whisper-large-v2_batch2-inf,7,7
407273.6437354477,71.71888252706013,17.28196639963645,63.66662208308519,15566445.000576952,10410.317650169076,4277649.00888219,50.385998213386,52.11208358723994,82.58865975224239,92390692.05828495,25482.817460549733,whisper-large-v2_batch2-inf,albert-base-v2_batch16-train,7,8
407273.6437354477,71.71888252706013,17.28196639963645,63.66662208308519,15566445.000576952,10410.317650169076,835718.6565414541,77.39705851566664,19.506977369375196,80.25152845506604,33046364.645043664,21136.22413125796,whisper-large-v2_batch2-inf,bert-base-cased_batch16-inf,7,9
407273.6437354477,71.71888252706013,17.28196639963645,63.66662208308519,15566445.000576952,10410.317650169076,1028514.9598245268,73.23938263628233,22.80482195197629,57.05031974094442,33325329.181278627,28471.548007666344,whisper-large-v2_batch2-inf,wav2vec2-base-960h_batch4-inf,7,10
407273.6437354477,71.71888252706013,17.28196639963645,63.66662208308519,15566445.000576952,10410.317650169076,2011555.2744192549,48.32407816574221,50.96574818117043,78.11175775979989,42373993.86889671,8963.297179442388,whisper-large-v2_batch2-inf,albert-base-v2_batch8-train,7,11
407273.6437354477,71.71888252706013,17.28196639963645,63.66662208308519,15566445.000576952,10410.317650169076,11591573.55669206,29.18332008231777,58.632473452760095,67.5808277077139,198198381.70553783,1529.2248322788505,whisper-large-v2_batch2-inf,whisper-large-v2_batch16-inf,7,12
407273.6437354477,71.71888252706013,17.28196639963645,63.66662208308519,15566445.000576952,10410.317650169076,249993.4088812463,38.64504458003054,51.44156031649653,77.65457401596062,10046342.96198479,5095.246332708615,whisper-large-v2_batch2-inf,vit_h_14_batch4-train,7,13
407273.6437354477,71.71888252706013,17.28196639963645,63.66662208308519,15566445.000576952,10410.317650169076,35961.4603913098,67.45085472767737,10.815099777889127,40.24518066467102,3779001.50924272,2914.346235876293,whisper-large-v2_batch2-inf,vit-base-patch16-224_batch2-inf,7,14
407273.6437354477,71.71888252706013,17.28196639963645,63.66662208308519,15566445.000576952,10410.317650169076,210588.1095979778,73.11711703442735,15.196149452714376,63.87781954030234,14134984.63908432,13218.430422937075,whisper-large-v2_batch2-inf,bert-base-cased_batch2-inf,7,15
407273.6437354477,71.71888252706013,17.28196639963645,63.66662208308519,15566445.000576952,10410.317650169076,682756.7824714864,62.780644321909016,21.0702801326792,64.2385060757653,27973292.570635416,74003.0752817931,whisper-large-v2_batch2-inf,wav2vec2-base-960h_batch8-inf,7,16
407273.6437354477,71.71888252706013,17.28196639963645,63.66662208308519,15566445.000576952,10410.317650169076,202877.87458589143,62.17029968038945,32.46693180388916,62.11071459021719,14356643.992701104,9647.151369615414,whisper-large-v2_batch2-inf,bert-base-cased_batch4-train,7,17
407273.6437354477,71.71888252706013,17.28196639963645,63.66662208308519,15566445.000576952,10410.317650169076,190287.54368530755,50.355027213149135,39.03476297296079,70.42541520673052,11074376.322716216,8536.651206481605,whisper-large-v2_batch2-inf,bert-base-cased_batch2-train,7,18
407273.6437354477,71.71888252706013,17.28196639963645,63.66662208308519,15566445.000576952,10410.317650169076,183316.88839231597,44.95736442315827,46.30171509953436,72.30406066464882,9279376.251384592,6320.710134302391,whisper-large-v2_batch2-inf,vit_h_14_batch2-train,7,19
407273.6437354477,71.71888252706013,17.28196639963645,63.66662208308519,15566445.000576952,10410.317650169076,1691379.0692694078,15.650645216259049,84.56479567654743,84.99004188310414,34529068.77101502,180.8677358253554,whisper-large-v2_batch2-inf,vit_h_14_batch16-train,7,20
407273.6437354477,71.71888252706013,17.28196639963645,63.66662208308519,15566445.000576952,10410.317650169076,1066232.9252346018,68.6390471716567,22.72952780032832,73.44034485927287,36176165.92356199,17844.070755387038,whisper-large-v2_batch2-inf,wav2vec2-base-960h_batch16-inf,7,21
407273.6437354477,71.71888252706013,17.28196639963645,63.66662208308519,15566445.000576952,10410.317650169076,553926.9706004667,74.0149281116255,18.64197522737946,74.43681006035408,26708054.827996448,13100.163016507257,whisper-large-v2_batch2-inf,vit-base-patch16-224_batch32-inf,7,22
407273.6437354477,71.71888252706013,17.28196639963645,63.66662208308519,15566445.000576952,10410.317650169076,5661591.512012222,33.63998724849095,55.31684738960696,64.7932709326375,117732415.08983348,1056.3817410779272,whisper-large-v2_batch2-inf,whisper-large-v2_batch8-inf,7,23
407273.6437354477,71.71888252706013,17.28196639963645,63.66662208308519,15566445.000576952,10410.317650169076,692527.7301330821,62.5482786063805,33.25333145673535,80.83888015236029,27323770.3166314,16724.462236768497,whisper-large-v2_batch2-inf,bert-base-cased_batch16-train,7,24
407273.6437354477,71.71888252706013,17.28196639963645,63.66662208308519,15566445.000576952,10410.317650169076,217622.4712334954,78.80351912036174,17.214351437392803,56.13650827764744,17040137.037258748,12597.245845869153,whisper-large-v2_batch2-inf,bert-base-cased_batch4-inf,7,25
407273.6437354477,71.71888252706013,17.28196639963645,63.66662208308519,15566445.000576952,10410.317650169076,282529.3614028022,53.30323833870383,33.27643892259864,72.11510146261294,13680331.758935943,5646.101384772973,whisper-large-v2_batch2-inf,bert-base-cased_batch8-train,7,26
407273.6437354477,71.71888252706013,17.28196639963645,63.66662208308519,15566445.000576952,10410.317650169076,137610.460760387,53.1238332191266,10.876470609945928,54.88138058556226,9822775.991235446,11848.824622909846,whisper-large-v2_batch2-inf,vit-base-patch16-224_batch1-inf,7,27
407273.6437354477,71.71888252706013,17.28196639963645,63.66662208308519,15566445.000576952,10410.317650169076,496067.9989140645,33.65768151737584,59.00252471417957,78.60977177747729,16690912.72524413,3652.032077044045,whisper-large-v2_batch2-inf,vit_h_14_batch8-train,7,28
407273.6437354477,71.71888252706013,17.28196639963645,63.66662208308519,15566445.000576952,10410.317650169076,43584.56765253923,74.43039606848205,9.029113755049243,51.454481563888095,3079392.3336836253,2025.5182020959264,whisper-large-v2_batch2-inf,vit-base-patch16-224_batch4-inf,7,29
4277649.00888219,50.385998213386,52.11208358723994,82.58865975224239,92390692.05828495,25482.817460549733,4277649.00888219,50.385998213386,52.11208358723994,82.58865975224239,92390692.05828495,25482.817460549733,albert-base-v2_batch16-train,albert-base-v2_batch16-train,8,8
4277649.00888219,50.385998213386,52.11208358723994,82.58865975224239,92390692.05828495,25482.817460549733,835718.6565414541,77.39705851566664,19.506977369375196,80.25152845506604,33046364.645043664,21136.22413125796,albert-base-v2_batch16-train,bert-base-cased_batch16-inf,8,9
4277649.00888219,50.385998213386,52.11208358723994,82.58865975224239,92390692.05828495,25482.817460549733,1028514.9598245268,73.23938263628233,22.80482195197629,57.05031974094442,33325329.181278627,28471.548007666344,albert-base-v2_batch16-train,wav2vec2-base-960h_batch4-inf,8,10
4277649.00888219,50.385998213386,52.11208358723994,82.58865975224239,92390692.05828495,25482.817460549733,2011555.2744192549,48.32407816574221,50.96574818117043,78.11175775979989,42373993.86889671,8963.297179442388,albert-base-v2_batch16-train,albert-base-v2_batch8-train,8,11
4277649.00888219,50.385998213386,52.11208358723994,82.58865975224239,92390692.05828495,25482.817460549733,11591573.55669206,29.18332008231777,58.632473452760095,67.5808277077139,198198381.70553783,1529.2248322788505,albert-base-v2_batch16-train,whisper-large-v2_batch16-inf,8,12
4277649.00888219,50.385998213386,52.11208358723994,82.58865975224239,92390692.05828495,25482.817460549733,249993.4088812463,38.64504458003054,51.44156031649653,77.65457401596062,10046342.96198479,5095.246332708615,albert-base-v2_batch16-train,vit_h_14_batch4-train,8,13
4277649.00888219,50.385998213386,52.11208358723994,82.58865975224239,92390692.05828495,25482.817460549733,35961.4603913098,67.45085472767737,10.815099777889127,40.24518066467102,3779001.50924272,2914.346235876293,albert-base-v2_batch16-train,vit-base-patch16-224_batch2-inf,8,14
4277649.00888219,50.385998213386,52.11208358723994,82.58865975224239,92390692.05828495,25482.817460549733,210588.1095979778,73.11711703442735,15.196149452714376,63.87781954030234,14134984.63908432,13218.430422937075,albert-base-v2_batch16-train,bert-base-cased_batch2-inf,8,15
4277649.00888219,50.385998213386,52.11208358723994,82.58865975224239,92390692.05828495,25482.817460549733,682756.7824714864,62.780644321909016,21.0702801326792,64.2385060757653,27973292.570635416,74003.0752817931,albert-base-v2_batch16-train,wav2vec2-base-960h_batch8-inf,8,16
4277649.00888219,50.385998213386,52.11208358723994,82.58865975224239,92390692.05828495,25482.817460549733,202877.87458589143,62.17029968038945,32.46693180388916,62.11071459021719,14356643.992701104,9647.151369615414,albert-base-v2_batch16-train,bert-base-cased_batch4-train,8,17
4277649.00888219,50.385998213386,52.11208358723994,82.58865975224239,92390692.05828495,25482.817460549733,190287.54368530755,50.355027213149135,39.03476297296079,70.42541520673052,11074376.322716216,8536.651206481605,albert-base-v2_batch16-train,bert-base-cased_batch2-train,8,18
4277649.00888219,50.385998213386,52.11208358723994,82.58865975224239,92390692.05828495,25482.817460549733,183316.88839231597,44.95736442315827,46.30171509953436,72.30406066464882,9279376.251384592,6320.710134302391,albert-base-v2_batch16-train,vit_h_14_batch2-train,8,19
4277649.00888219,50.385998213386,52.11208358723994,82.58865975224239,92390692.05828495,25482.817460549733,1691379.0692694078,15.650645216259049,84.56479567654743,84.99004188310414,34529068.77101502,180.8677358253554,albert-base-v2_batch16-train,vit_h_14_batch16-train,8,20
4277649.00888219,50.385998213386,52.11208358723994,82.58865975224239,92390692.05828495,25482.817460549733,1066232.9252346018,68.6390471716567,22.72952780032832,73.44034485927287,36176165.92356199,17844.070755387038,albert-base-v2_batch16-train,wav2vec2-base-960h_batch16-inf,8,21
4277649.00888219,50.385998213386,52.11208358723994,82.58865975224239,92390692.05828495,25482.817460549733,553926.9706004667,74.0149281116255,18.64197522737946,74.43681006035408,26708054.827996448,13100.163016507257,albert-base-v2_batch16-train,vit-base-patch16-224_batch32-inf,8,22
4277649.00888219,50.385998213386,52.11208358723994,82.58865975224239,92390692.05828495,25482.817460549733,5661591.512012222,33.63998724849095,55.31684738960696,64.7932709326375,117732415.08983348,1056.3817410779272,albert-base-v2_batch16-train,whisper-large-v2_batch8-inf,8,23
4277649.00888219,50.385998213386,52.11208358723994,82.58865975224239,92390692.05828495,25482.817460549733,692527.7301330821,62.5482786063805,33.25333145673535,80.83888015236029,27323770.3166314,16724.462236768497,albert-base-v2_batch16-train,bert-base-cased_batch16-train,8,24
4277649.00888219,50.385998213386,52.11208358723994,82.58865975224239,92390692.05828495,25482.817460549733,217622.4712334954,78.80351912036174,17.214351437392803,56.13650827764744,17040137.037258748,12597.245845869153,albert-base-v2_batch16-train,bert-base-cased_batch4-inf,8,25
4277649.00888219,50.385998213386,52.11208358723994,82.58865975224239,92390692.05828495,25482.817460549733,282529.3614028022,53.30323833870383,33.27643892259864,72.11510146261294,13680331.758935943,5646.101384772973,albert-base-v2_batch16-train,bert-base-cased_batch8-train,8,26
4277649.00888219,50.385998213386,52.11208358723994,82.58865975224239,92390692.05828495,25482.817460549733,137610.460760387,53.1238332191266,10.876470609945928,54.88138058556226,9822775.991235446,11848.824622909846,albert-base-v2_batch16-train,vit-base-patch16-224_batch1-inf,8,27
4277649.00888219,50.385998213386,52.11208358723994,82.58865975224239,92390692.05828495,25482.817460549733,496067.9989140645,33.65768151737584,59.00252471417957,78.60977177747729,16690912.72524413,3652.032077044045,albert-base-v2_batch16-train,vit_h_14_batch8-train,8,28
4277649.00888219,50.385998213386,52.11208358723994,82.58865975224239,92390692.05828495,25482.817460549733,43584.56765253923,74.43039606848205,9.029113755049243,51.454481563888095,3079392.3336836253,2025.5182020959264,albert-base-v2_batch16-train,vit-base-patch16-224_batch4-inf,8,29
835718.6565414541,77.39705851566664,19.506977369375196,80.25152845506604,33046364.645043664,21136.22413125796,835718.6565414541,77.39705851566664,19.506977369375196,80.25152845506604,33046364.645043664,21136.22413125796,bert-base-cased_batch16-inf,bert-base-cased_batch16-inf,9,9
835718.6565414541,77.39705851566664,19.506977369375196,80.25152845506604,33046364.645043664,21136.22413125796,1028514.9598245268,73.23938263628233,22.80482195197629,57.05031974094442,33325329.181278627,28471.548007666344,bert-base-cased_batch16-inf,wav2vec2-base-960h_batch4-inf,9,10
835718.6565414541,77.39705851566664,19.506977369375196,80.25152845506604,33046364.645043664,21136.22413125796,2011555.2744192549,48.32407816574221,50.96574818117043,78.11175775979989,42373993.86889671,8963.297179442388,bert-base-cased_batch16-inf,albert-base-v2_batch8-train,9,11
835718.6565414541,77.39705851566664,19.506977369375196,80.25152845506604,33046364.645043664,21136.22413125796,11591573.55669206,29.18332008231777,58.632473452760095,67.5808277077139,198198381.70553783,1529.2248322788505,bert-base-cased_batch16-inf,whisper-large-v2_batch16-inf,9,12
835718.6565414541,77.39705851566664,19.506977369375196,80.25152845506604,33046364.645043664,21136.22413125796,249993.4088812463,38.64504458003054,51.44156031649653,77.65457401596062,10046342.96198479,5095.246332708615,bert-base-cased_batch16-inf,vit_h_14_batch4-train,9,13
835718.6565414541,77.39705851566664,19.506977369375196,80.25152845506604,33046364.645043664,21136.22413125796,35961.4603913098,67.45085472767737,10.815099777889127,40.24518066467102,3779001.50924272,2914.346235876293,bert-base-cased_batch16-inf,vit-base-patch16-224_batch2-inf,9,14
835718.6565414541,77.39705851566664,19.506977369375196,80.25152845506604,33046364.645043664,21136.22413125796,210588.1095979778,73.11711703442735,15.196149452714376,63.87781954030234,14134984.63908432,13218.430422937075,bert-base-cased_batch16-inf,bert-base-cased_batch2-inf,9,15
835718.6565414541,77.39705851566664,19.506977369375196,80.25152845506604,33046364.645043664,21136.22413125796,682756.7824714864,62.780644321909016,21.0702801326792,64.2385060757653,27973292.570635416,74003.0752817931,bert-base-cased_batch16-inf,wav2vec2-base-960h_batch8-inf,9,16
835718.6565414541,77.39705851566664,19.506977369375196,80.25152845506604,33046364.645043664,21136.22413125796,202877.87458589143,62.17029968038945,32.46693180388916,62.11071459021719,14356643.992701104,9647.151369615414,bert-base-cased_batch16-inf,bert-base-cased_batch4-train,9,17
835718.6565414541,77.39705851566664,19.506977369375196,80.25152845506604,33046364.645043664,21136.22413125796,190287.54368530755,50.355027213149135,39.03476297296079,70.42541520673052,11074376.322716216,8536.651206481605,bert-base-cased_batch16-inf,bert-base-cased_batch2-train,9,18
835718.6565414541,77.39705851566664,19.506977369375196,80.25152845506604,33046364.645043664,21136.22413125796,183316.88839231597,44.95736442315827,46.30171509953436,72.30406066464882,9279376.251384592,6320.710134302391,bert-base-cased_batch16-inf,vit_h_14_batch2-train,9,19
835718.6565414541,77.39705851566664,19.506977369375196,80.25152845506604,33046364.645043664,21136.22413125796,1691379.0692694078,15.650645216259049,84.56479567654743,84.99004188310414,34529068.77101502,180.8677358253554,bert-base-cased_batch16-inf,vit_h_14_batch16-train,9,20
835718.6565414541,77.39705851566664,19.506977369375196,80.25152845506604,33046364.645043664,21136.22413125796,1066232.9252346018,68.6390471716567,22.72952780032832,73.44034485927287,36176165.92356199,17844.070755387038,bert-base-cased_batch16-inf,wav2vec2-base-960h_batch16-inf,9,21
835718.6565414541,77.39705851566664,19.506977369375196,80.25152845506604,33046364.645043664,21136.22413125796,553926.9706004667,74.0149281116255,18.64197522737946,74.43681006035408,26708054.827996448,13100.163016507257,bert-base-cased_batch16-inf,vit-base-patch16-224_batch32-inf,9,22
835718.6565414541,77.39705851566664,19.506977369375196,80.25152845506604,33046364.645043664,21136.22413125796,5661591.512012222,33.63998724849095,55.31684738960696,64.7932709326375,117732415.08983348,1056.3817410779272,bert-base-cased_batch16-inf,whisper-large-v2_batch8-inf,9,23
835718.6565414541,77.39705851566664,19.506977369375196,80.25152845506604,33046364.645043664,21136.22413125796,692527.7301330821,62.5482786063805,33.25333145673535,80.83888015236029,27323770.3166314,16724.462236768497,bert-base-cased_batch16-inf,bert-base-cased_batch16-train,9,24
835718.6565414541,77.39705851566664,19.506977369375196,80.25152845506604,33046364.645043664,21136.22413125796,217622.4712334954,78.80351912036174,17.214351437392803,56.13650827764744,17040137.037258748,12597.245845869153,bert-base-cased_batch16-inf,bert-base-cased_batch4-inf,9,25
835718.6565414541,77.39705851566664,19.506977369375196,80.25152845506604,33046364.645043664,21136.22413125796,282529.3614028022,53.30323833870383,33.27643892259864,72.11510146261294,13680331.758935943,5646.101384772973,bert-base-cased_batch16-inf,bert-base-cased_batch8-train,9,26
835718.6565414541,77.39705851566664,19.506977369375196,80.25152845506604,33046364.645043664,21136.22413125796,137610.460760387,53.1238332191266,10.876470609945928,54.88138058556226,9822775.991235446,11848.824622909846,bert-base-cased_batch16-inf,vit-base-patch16-224_batch1-inf,9,27
835718.6565414541,77.39705851566664,19.506977369375196,80.25152845506604,33046364.645043664,21136.22413125796,496067.9989140645,33.65768151737584,59.00252471417957,78.60977177747729,16690912.72524413,3652.032077044045,bert-base-cased_batch16-inf,vit_h_14_batch8-train,9,28
835718.6565414541,77.39705851566664,19.506977369375196,80.25152845506604,33046364.645043664,21136.22413125796,43584.56765253923,74.43039606848205,9.029113755049243,51.454481563888095,3079392.3336836253,2025.5182020959264,bert-base-cased_batch16-inf,vit-base-patch16-224_batch4-inf,9,29
1028514.9598245268,73.23938263628233,22.80482195197629,57.05031974094442,33325329.181278627,28471.548007666344,1028514.9598245268,73.23938263628233,22.80482195197629,57.05031974094442,33325329.181278627,28471.548007666344,wav2vec2-base-960h_batch4-inf,wav2vec2-base-960h_batch4-inf,10,10
1028514.9598245268,73.23938263628233,22.80482195197629,57.05031974094442,33325329.181278627,28471.548007666344,2011555.2744192549,48.32407816574221,50.96574818117043,78.11175775979989,42373993.86889671,8963.297179442388,wav2vec2-base-960h_batch4-inf,albert-base-v2_batch8-train,10,11
1028514.9598245268,73.23938263628233,22.80482195197629,57.05031974094442,33325329.181278627,28471.548007666344,11591573.55669206,29.18332008231777,58.632473452760095,67.5808277077139,198198381.70553783,1529.2248322788505,wav2vec2-base-960h_batch4-inf,whisper-large-v2_batch16-inf,10,12
1028514.9598245268,73.23938263628233,22.80482195197629,57.05031974094442,33325329.181278627,28471.548007666344,249993.4088812463,38.64504458003054,51.44156031649653,77.65457401596062,10046342.96198479,5095.246332708615,wav2vec2-base-960h_batch4-inf,vit_h_14_batch4-train,10,13
1028514.9598245268,73.23938263628233,22.80482195197629,57.05031974094442,33325329.181278627,28471.548007666344,35961.4603913098,67.45085472767737,10.815099777889127,40.24518066467102,3779001.50924272,2914.346235876293,wav2vec2-base-960h_batch4-inf,vit-base-patch16-224_batch2-inf,10,14
1028514.9598245268,73.23938263628233,22.80482195197629,57.05031974094442,33325329.181278627,28471.548007666344,210588.1095979778,73.11711703442735,15.196149452714376,63.87781954030234,14134984.63908432,13218.430422937075,wav2vec2-base-960h_batch4-inf,bert-base-cased_batch2-inf,10,15
1028514.9598245268,73.23938263628233,22.80482195197629,57.05031974094442,33325329.181278627,28471.548007666344,682756.7824714864,62.780644321909016,21.0702801326792,64.2385060757653,27973292.570635416,74003.0752817931,wav2vec2-base-960h_batch4-inf,wav2vec2-base-960h_batch8-inf,10,16
1028514.9598245268,73.23938263628233,22.80482195197629,57.05031974094442,33325329.181278627,28471.548007666344,202877.87458589143,62.17029968038945,32.46693180388916,62.11071459021719,14356643.992701104,9647.151369615414,wav2vec2-base-960h_batch4-inf,bert-base-cased_batch4-train,10,17
1028514.9598245268,73.23938263628233,22.80482195197629,57.05031974094442,33325329.181278627,28471.548007666344,190287.54368530755,50.355027213149135,39.03476297296079,70.42541520673052,11074376.322716216,8536.651206481605,wav2vec2-base-960h_batch4-inf,bert-base-cased_batch2-train,10,18
1028514.9598245268,73.23938263628233,22.80482195197629,57.05031974094442,33325329.181278627,28471.548007666344,183316.88839231597,44.95736442315827,46.30171509953436,72.30406066464882,9279376.251384592,6320.710134302391,wav2vec2-base-960h_batch4-inf,vit_h_14_batch2-train,10,19
1028514.9598245268,73.23938263628233,22.80482195197629,57.05031974094442,33325329.181278627,28471.548007666344,1691379.0692694078,15.650645216259049,84.56479567654743,84.99004188310414,34529068.77101502,180.8677358253554,wav2vec2-base-960h_batch4-inf,vit_h_14_batch16-train,10,20
1028514.9598245268,73.23938263628233,22.80482195197629,57.05031974094442,33325329.181278627,28471.548007666344,1066232.9252346018,68.6390471716567,22.72952780032832,73.44034485927287,36176165.92356199,17844.070755387038,wav2vec2-base-960h_batch4-inf,wav2vec2-base-960h_batch16-inf,10,21
1028514.9598245268,73.23938263628233,22.80482195197629,57.05031974094442,33325329.181278627,28471.548007666344,553926.9706004667,74.0149281116255,18.64197522737946,74.43681006035408,26708054.827996448,13100.163016507257,wav2vec2-base-960h_batch4-inf,vit-base-patch16-224_batch32-inf,10,22
1028514.9598245268,73.23938263628233,22.80482195197629,57.05031974094442,33325329.181278627,28471.548007666344,5661591.512012222,33.63998724849095,55.31684738960696,64.7932709326375,117732415.08983348,1056.3817410779272,wav2vec2-base-960h_batch4-inf,whisper-large-v2_batch8-inf,10,23
1028514.9598245268,73.23938263628233,22.80482195197629,57.05031974094442,33325329.181278627,28471.548007666344,692527.7301330821,62.5482786063805,33.25333145673535,80.83888015236029,27323770.3166314,16724.462236768497,wav2vec2-base-960h_batch4-inf,bert-base-cased_batch16-train,10,24
1028514.9598245268,73.23938263628233,22.80482195197629,57.05031974094442,33325329.181278627,28471.548007666344,217622.4712334954,78.80351912036174,17.214351437392803,56.13650827764744,17040137.037258748,12597.245845869153,wav2vec2-base-960h_batch4-inf,bert-base-cased_batch4-inf,10,25
1028514.9598245268,73.23938263628233,22.80482195197629,57.05031974094442,33325329.181278627,28471.548007666344,282529.3614028022,53.30323833870383,33.27643892259864,72.11510146261294,13680331.758935943,5646.101384772973,wav2vec2-base-960h_batch4-inf,bert-base-cased_batch8-train,10,26
1028514.9598245268,73.23938263628233,22.80482195197629,57.05031974094442,33325329.181278627,28471.548007666344,137610.460760387,53.1238332191266,10.876470609945928,54.88138058556226,9822775.991235446,11848.824622909846,wav2vec2-base-960h_batch4-inf,vit-base-patch16-224_batch1-inf,10,27
1028514.9598245268,73.23938263628233,22.80482195197629,57.05031974094442,33325329.181278627,28471.548007666344,496067.9989140645,33.65768151737584,59.00252471417957,78.60977177747729,16690912.72524413,3652.032077044045,wav2vec2-base-960h_batch4-inf,vit_h_14_batch8-train,10,28
1028514.9598245268,73.23938263628233,22.80482195197629,57.05031974094442,33325329.181278627,28471.548007666344,43584.56765253923,74.43039606848205,9.029113755049243,51.454481563888095,3079392.3336836253,2025.5182020959264,wav2vec2-base-960h_batch4-inf,vit-base-patch16-224_batch4-inf,10,29
2011555.2744192549,48.32407816574221,50.96574818117043,78.11175775979989,42373993.86889671,8963.297179442388,2011555.2744192549,48.32407816574221,50.96574818117043,78.11175775979989,42373993.86889671,8963.297179442388,albert-base-v2_batch8-train,albert-base-v2_batch8-train,11,11
2011555.2744192549,48.32407816574221,50.96574818117043,78.11175775979989,42373993.86889671,8963.297179442388,11591573.55669206,29.18332008231777,58.632473452760095,67.5808277077139,198198381.70553783,1529.2248322788505,albert-base-v2_batch8-train,whisper-large-v2_batch16-inf,11,12
2011555.2744192549,48.32407816574221,50.96574818117043,78.11175775979989,42373993.86889671,8963.297179442388,249993.4088812463,38.64504458003054,51.44156031649653,77.65457401596062,10046342.96198479,5095.246332708615,albert-base-v2_batch8-train,vit_h_14_batch4-train,11,13
2011555.2744192549,48.32407816574221,50.96574818117043,78.11175775979989,42373993.86889671,8963.297179442388,35961.4603913098,67.45085472767737,10.815099777889127,40.24518066467102,3779001.50924272,2914.346235876293,albert-base-v2_batch8-train,vit-base-patch16-224_batch2-inf,11,14
