whisper-large-v2_batch16-inf,5.6399764818456415,10.176508074515752,13.942305251883651,17.012526091723117,19.32766013341715,21.04187946884576,22.211499842309134,23.533847041418426,24.359311672071634,24.598189764287252
whisper-large-v2_batch8-inf,2.7538229345325385,4.954680308873808,6.515214290458374,7.639036962184912,8.57113731918957,9.295378707716743,10.039108663604576,10.30270445992073,10.625430368614747,10.73243670597552
whisper-large-v2_batch2-inf,0.6152489757299212,0.9644863033580979,1.144298228559684,1.3374643234637988,1.401211844185243,1.5017379336086034,1.6254927768151073,1.666955281901559,1.6993530909252894,1.7085028704506966
bert-base-cased_batch16-inf,12.16113503927033,24.094369614322762,36.16871885328721,51.508426212716145,57.967036737158466,68.47138920408494,78.36443916737784,89.60416342577534,95.90264428534671,99.82511698255897
resnet-50_batch8-inf,56.58405894172807,69.47825514836502,74.16945660571723,80.00404060811152,80.92160719303175,81.80022464076843,83.7087632611539,85.56843043513491,86.22285123292146,86.28038401307278
resnet-50_batch2-inf,50.3096712720343,60.78514140987758,62.051944999412385,63.09751434034417,62.5567710595948,62.26659852981642,63.30176237861168,62.40642975336853,61.855670103092784,64.83831354891527
resnet-50_batch16-inf,59.58995628699432,71.37012389841922,77.91735511055948,81.97075799664,84.02745215056055,84.84994576352898,87.02792911320871,86.83088416675477,87.93797232309353,89.02859826928983
bert-base-cased_batch8-inf,12.112545737477394,23.89203334929655,35.68712931515182,51.27333640843874,55.39381540640491,67.34908638668325,75.85934413275386,83.85389094759131,92.31307185733435,98.34844157456847
mobilenet_v2_1.0_224_batch2-inf,61.31454672137493,64.71645693740808,61.93306224585549,62.63345195729538,62.29598458331695,65.5168135004343,61.80257510729614,63.66815386470517,65.34383895053834,65.16105146242133
vit-base-patch16-224_batch8-inf,26.05488138367211,42.556049594992146,52.287581699346404,61.93427303474027,65.99175103112111,69.73365617433414,74.38977140643162,76.62168045276448,78.06609004213794,79.59099074202018
mobilenet_v2_1.0_224_batch8-inf,79.11001236093944,88.194763435921,87.29316782166623,88.09053749687179,87.19706040213039,87.50535169251592,87.55371923666864,88.06115357887421,89.67137479124798,88.38052727019111
vit-base-patch16-224_batch2-inf,23.312630618432284,36.54485049833887,44.82680552411139,54.971369078604894,58.22031094938802,61.471592673082895,63.586367468186744,66.25951643938761,62.15176959899553,63.42342342342342
vit-base-patch16-224_batch16-inf,26.372120900762052,42.5392331198315,53.85792349726776,64.98018816300429,67.26588999679231,71.72329478885436,75.7553630584998,78.70381461163149,80.53998398352591,81.32013201320132
mobilenet_v2_1.0_224_batch16-inf,81.29263203041876,87.74694408090953,91.33875780772154,93.43597133214516,93.64904412603094,93.54948935039296,92.76060685916501,93.24238668722742,94.8193756313435,94.27609427609428
wav2vec2-base-960h_batch2-inf,8.460306378085342,11.611521334761287,13.144964712788902,14.524021038679019,15.321453009252373,15.73840629536252,14.26770650081035,16.159904609495122,16.699362830136675,17.806821914492676
wav2vec2-base-960h_batch16-inf,48.526536477350355,72.8700542988026,87.81839496962593,97.1824175305759,97.17668702974268,109.63132475619004,113.25370754704014,116.7982536960127,124.6124763705104,126.21002328146061
wav2vec2-base-960h_batch8-inf,27.94281218632159,41.02400700992741,44.56945045434877,52.15585993872953,51.16677636889755,59.19625281972442,60.55083624819964,60.067065169849826,63.4744561533247,66.49987894439512
bert-base-cased_batch2-inf,11.810495235538854,22.730534110151247,33.21868970723933,45.572242361470735,51.28039107772994,60.62461726883037,66.99374048384368,75.86933614330874,82.06828661727373,84.1300191204589
albert-base-v2_batch4-train,30.647469899806346
vit_h_14_batch4-train,8.581667295360242
mobilenet_batch4-train,98.24561403508771
bert-base-cased_batch4-train,,,,,,,,,30.040439052570765
resnet-50_batch4-train,,,,,,,,,78.330105444372
wav2vec2-base-960h_batch4-inf,,,,,,,,,59.71128608923885
whisper-large-v2_batch4-inf,,,,,,,,,3.6181823603669874
resnet-50_batch4-inf,,,,,,,,,77.5226458816094
bert-base-cased_batch4-inf,,,,,,,,,101.76991150442477
vit-base-patch16-224_batch4-inf,,,,,,,,,79.636442328500
mobilenet_v2_1.0_224_batch4-inf,,,,,,,,,80.6663743971942
