workload1,workload2,"(LS10, BE90)","(LS20, BE80)","(LS30, BE70)","(LS40, BE60)","(LS50, BE50)","(LS60, BE40)","(LS70, BE30)","(LS80, BE20)","(LS90, BE10)","(LS100, BE100)"
whisper-large-v2_batch2-inf,mobilenet_v2_1.0_224_batch16-inf,"(None, None)","(1.0024308949201814, 92.23198594024605)","(1.1842494818908518, 93.15866084425036)","(1.3948825247373697, 93.00567107750473)","(None, None)","(1.563850364212519, 91.69268042678097)","(1.6065870067275831, 90.76967425771116)","(1.5687153341923918, 88.91398881798159)","(1.6295403066794858, 80.63838723225535)","(1.7326126669052149, 89.65933552773949)"
whisper-large-v2_batch2-inf,wav2vec2-base-960h_batch2-inf,"(0.6422263848006423, 15.063765063765063)","(0.9270227120564453, 13.321090001422641)","(1.2472975220355895, 12.396346086726282)","(1.3597348517039176, 15.421008504012455)","(1.4906523674458085, 13.215463375203687)","(1.5749989638164712, 13.097660223804679)","(1.6202272581917412, 13.345945035438017)","(1.5719483285372007, 9.756652047476058)","(1.509614588031702, 7.608775947403412)","(1.7694509497788187, 15.06839294857728)"
whisper-large-v2_batch2-inf,wav2vec2-base-960h_batch16-inf,"(0.6259127894846651, 96.2931800121535)","(0.953601335041869, 117.74961059746495)","(1.2369221254445188, 90.80490170148991)","(1.3603250460899605, 94.0682222932554)","(None, None)","(1.5387960593440047, 94.2231166811508)","(1.564272026905479, 77.69773318749293)","(1.5023474178403755, 71.59987487400507)","(1.4904418760937115, 47.070382789605674)","(1.5453436356242376, 104.67745623618485)"
whisper-large-v2_batch2-inf,wav2vec2-base-960h_batch8-inf,"(0.6230335503566867, 53.333333333333336)","(0.9902995656185997, 51.24378109452736)","(1.2048751100607071, 54.968513181769666)","(1.3964042590329901, 49.93999927271846)","(1.462175351379014, 49.204017531916925)","(None, None)","(1.587669103297721, 45.820034031384495)","(1.6054918894978687, 40.48304526829843)","(1.43151113894605, 25.819875036818388)","(1.6405208653747565, 61.370711870466096)"
whisper-large-v2_batch2-inf,bert-base-cased_batch2-inf,"(None, 87.48999733262204)","(None, 79.92851921046218)","(None, 71.66266113174568)","(None, None)","(None, 55.04895104895105)","(None, 45.29969616057453)","(1000.0, 36.147233854970246)","(1.3463480309660047, 24.379366731083692)","(1.7533179106294898, 12.313390812508604)","(None, 87.63024312049158)"
mobilenet_v2_1.0_224_batch2-inf,whisper-large-v2_batch16-inf,"(64.08124747225094, 23.58457057611707)","(64.6121780556796, 23.42874784986548)","(63.39548826338787, 21.985269869187643)","(64.52321853345744, 20.774903916069388)","(62.501174010231104, 18.828819334668214)","(63.970366762581634, 18.052129348096305)","(None, None)","(None, None)","(64.30623735714377, 7.046824292999537)","(47.69982844882375, 24.29271797962471)"
mobilenet_v2_1.0_224_batch2-inf,whisper-large-v2_batch2-inf,"(64.25780369891145, 1.5344483658124903)","(63.55330595613281, 1.5204977977572658)","(62.854588158251, 1.4254931211669153)","(63.34881831797527, 1.4303350219232898)","(63.69768169026667, 1.364617182236096)","(63.9814375632956, 1.3133337941522085)","(62.505479091785745, 1.1634876423509501)","(63.678177051104576, 1.0267213071224366)","(63.607572754905014, 0.6741550754954544)","(59.153293668665704, 1.5709969788519638)"
mobilenet_v2_1.0_224_batch2-inf,bert-base-cased_batch16-inf,"(65.68594755499562, 101.80670693066747)","(63.668828117658116, 96.57236793679614)","(63.77192352295235, 84.26280747575518)","(63.09629589739447, 73.39928577422634)","(65.66360032449145, 62.410807725240225)","(65.64902565586547, 50.914708620245726)","(64.40124647573823, 39.0582675726305)","(65.2674251340395, 26.05775868424404)","(63.73265740025412, 13.218265239239678)","(39.97029753674399, 105.24486276187548)"
mobilenet_v2_1.0_224_batch2-inf,resnet-50_batch8-inf,"(62.22095370124972, 86.09677137107359)","(63.00533029885608, 83.8964083981669)","(64.75116046771255, 82.52610391244181)","(61.40965732087228, 81.72587778492971)","(63.225879553566365, 79.81829980532122)","(63.851546085048625, 78.31589000756098)","(63.41532272294174, 74.01557034864042)","(64.84514843459759, 70.84105757635751)","(63.41761261136244, 57.78547728807587)","(64.28055533263783, 84.86599538584274)"
mobilenet_v2_1.0_224_batch2-inf,resnet-50_batch16-inf,"(63.16593793776797, 87.97398330371811)","(63.338308821226896, 86.07888377382424)","(64.53759148369927, 85.59498956158663)","(62.94927506802583, 84.09986859395532)","(62.443668033824494, 83.37569903406202)","(63.02963495172387, 80.95267477016104)","(62.42365129118095, 77.70056854074542)","(63.16011088108355, 71.99231789290776)","(63.47807250154998, 61.226870756235854)","(63.02734789060843, 86.97861996574775)"
mobilenet_v2_1.0_224_batch2-inf,bert-base-cased_batch8-inf,"(65.64055086216874, 97.15160191538726)","(62.561639723854036, 89.62768985540248)","(62.738859681455764, 81.13958234554413)","(61.89197670769553, 72.47951385691925)","(62.95189851495866, 59.89682406829699)","(64.60259353477694, 50.99832856087796)","(63.83922253149031, 38.66860533658192)","(64.27062944267023, 25.927999736504066)","(65.02042065906294, 13.163527397260275)","(51.5819099378882, 102.32945091514144)"
mobilenet_v2_1.0_224_batch2-inf,mobilenet_v2_1.0_224_batch2-inf,"(None, None)","(None, None)","(62.33738074588031, 61.32751636023683)","(63.409505892768216, 63.56999806189031)","(None, None)","(64.22846822440457, 64.74110138824923)","(64.52336868091791, 63.97087504875829)","(64.06372714013239, 63.921008185007146)","(61.83076162758773, 63.109286813750636)","(64.49140479579548, 62.32581707626045)"
mobilenet_v2_1.0_224_batch2-inf,vit-base-patch16-224_batch8-inf,"(64.6198776362729, 78.58169621466219)","(63.4041243459526, 77.33721067316384)","(63.09691011235955, 74.89581945845147)","(61.91580814627823, 70.91253040266642)","(64.20399029218017, 66.87508495310588)","(63.44883532274887, 61.14269736228913)","(62.56647038987315, 54.19099019715827)","(63.74346824186167, 45.03793209982493)","(63.732764901108986, 27.689060851213505)","(63.19667662925995, 79.87175064429067)"
mobilenet_v2_1.0_224_batch2-inf,mobilenet_v2_1.0_224_batch8-inf,"(64.60462245387833, 86.5606650392558)","(63.73343304665753, 87.43557846099165)","(62.69013700354573, 87.65170916379022)","(64.04406626382209, 86.45419201792343)","(62.634989200863934, 87.40839440373084)","(63.658506378235565, 86.90468304961252)","(62.658763759525826, 86.70749438251751)","(64.20209488601355, 86.47508568415502)","(61.93563104765888, 79.41568136879062)","(64.00166130204548, 87.46861041356475)"
mobilenet_v2_1.0_224_batch2-inf,vit-base-patch16-224_batch16-inf,"(63.47312533556046, 82.1969301451394)","(63.51576742562352, 80.17272986515664)","(62.574693755602034, 77.09635085107634)","(62.75628454269923, 73.43146583086137)","(62.49843378022804, 68.90756302521008)","(63.51517428707857, 64.26804477209826)","(62.8264335587443, 56.37635802424928)","(64.30126644249475, 44.70845708926059)","(64.31162338206207, 28.01692689333139)","(61.39345813946537, 82.44572218556571)"
mobilenet_v2_1.0_224_batch2-inf,mobilenet_v2_1.0_224_batch16-inf,"(63.50425130700872, 93.14653540325634)","(62.172990273411344, 93.25356867855238)","(63.677579568496114, 93.94691617338171)","(63.500275550256994, 92.2384701912261)","(63.16530906694842, 93.49612808209416)","(62.01985713643919, 92.45839254883076)","(64.55908299026842, 91.12060284057367)","(62.396183823842584, 87.83949652971502)","(63.73738164175601, 80.56328803012936)","(64.02950050284949, 92.06909860703384)"
mobilenet_v2_1.0_224_batch2-inf,wav2vec2-base-960h_batch2-inf,"(62.55934759537508, 13.430519878473353)","(62.52640473172792, 13.033685116290842)","(62.08683811740935, 13.16378043325452)","(63.99321661928276, 15.193533160254898)","(64.92917034948998, 14.421528682040295)","(63.73826363899574, 12.273447647192)","(64.8865239823781, 12.89498723020682)","(62.34539989892811, 10.411928228455901)","(63.91852346828268, 8.806203671246463)","(62.74348457770292, 15.684483021166438)"
mobilenet_v2_1.0_224_batch2-inf,wav2vec2-base-960h_batch16-inf,"(64.26253910292938, 112.63601071682432)","(62.515093289654665, 100.99029316599666)","(63.65902596218155, 97.17897914897631)","(62.7965833596963, 94.03816306034877)","(63.35345233508839, 102.59730557561572)","(64.24153754073286, 89.74470680491417)","(65.14884845975021, 88.52409703272384)","(63.62045314791164, 72.74974617048514)","(64.18219461697723, 49.516703408512804)","(56.42178375613991, 115.58747615306925)"
mobilenet_v2_1.0_224_batch2-inf,wav2vec2-base-960h_batch8-inf,"(62.61401897765534, 59.97874539604897)","(62.941877110355904, 52.93928686154835)","(63.38603659619826, 57.82212678764403)","(64.71717339273442, 57.71924908938078)","(63.266129032258064, 48.089268622919434)","(64.65287753523461, 47.93651901753406)","(63.514648485746754, 47.06634984463535)","(64.75314091075266, 41.816797767064195)","(64.02863392324518, 27.199834818816893)","(59.4641949404601, 52.30816108882231)"
mobilenet_v2_1.0_224_batch2-inf,bert-base-cased_batch2-inf,"(62.56852569256634, 86.61971830985915)","(62.22532263690268, 80.24792040450171)","(62.3152709359606, 71.01104135094177)","(62.56729951827713, 64.343163538874)","(65.58331312151347, 54.09565695437053)","(64.41052502352989, 45.13554424108986)","(65.22768793558427, 35.93339176161262)","(64.71796787448636, 24.680829717324237)","(65.29278211621467, 12.849979105725032)","(62.875769648678016, 85.63223392219999)"
mobilenet_v2_1.0_224_batch8-inf,whisper-large-v2_batch16-inf,"(80.5942281933677, 24.40273620232418)","(None, None)","(None, None)","(88.54008739855526, 21.235898036460163)","(None, None)","(None, None)","(None, None)","(89.50837112435424, 12.252876806190926)","(87.99234232637288, 8.214127365645345)","(70.26384327935682, 24.694572028934303)"
mobilenet_v2_1.0_224_batch8-inf,whisper-large-v2_batch2-inf,"(81.13431128182079, 1.6134964230207975)","(87.3413155741671, 1.6287928543281232)","(88.13294510333073, 1.6169891661725866)","(88.87138355771985, 1.5578834273435402)","(86.40481806076535, 1.4948481127542574)","(88.29519481327985, 1.3975864756631817)","(88.56773272670503, 1.2690538338404742)","(88.95021189287986, 1.0726567183014166)","(86.59171587311278, 0.6378228978420325)","(83.7473744590753, 1.6596902725064984)"
mobilenet_v2_1.0_224_batch8-inf,resnet-50_batch8-inf,"(78.97497069288197, 85.15241330073773)","(84.99530975977814, 84.93375339864485)","(87.49383081630639, 82.64219875280828)","(87.87581057182157, 81.60218932703073)","(85.82529526607775, 80.28884401199437)","(86.82170542635659, 78.8745942046411)","(87.43169398907104, 73.703724509859)","(87.88619154060751, 71.21275171428054)","(86.61262726839256, 57.617988054807356)","(86.25869377340632, 85.53174844626015)"
mobilenet_v2_1.0_224_batch8-inf,resnet-50_batch2-inf,"(78.08180535966149, 63.348998905555916)","(85.80183861082737, 63.35307751738347)","(86.2177111250499, 64.44007858546169)","(85.61020036429872, 62.88343558282209)","(87.26625111308994, 61.69278996865204)","(87.69399411527145, 63.61931854916919)","(86.33415343323641, 63.38980867100432)","(86.67529107373868, 61.19022448852684)","(85.75917198040847, 51.577733515043505)","(86.78148065309774, 63.73056994818653)"
mobilenet_v2_1.0_224_batch8-inf,resnet-50_batch16-inf,"(78.88938800829963, 87.40063063463161)","(87.11619763419738, 87.33953911528775)","(87.18450895536532, 86.11466640412195)","(86.15816294951412, 84.03702240773755)","(87.1998941551238, 82.95921593423965)","(88.20644905641687, 81.20570668152138)","(87.45863635070685, 77.65687734909095)","(87.93782604066858, 72.61523702343945)","(88.05790108564536, 61.23618790620563)","(86.69425248431101, 86.70462931347821)"
mobilenet_v2_1.0_224_batch8-inf,bert-base-cased_batch8-inf,"(79.46895155595311, 97.01271813073055)","(87.55390850183126, 89.35097954643481)","(88.16204874796557, 81.0393460849513)","(89.47856680261154, 71.99956097828671)","(87.47491784686073, 59.580394175168784)","(87.26764988218868, 50.77071912286359)","(89.51841359773371, 38.41761588240461)","(88.73951983410501, 25.6653142928634)","(89.72597787578628, 13.07177337279764)","(76.2958648806057, 101.17991825402945)"
mobilenet_v2_1.0_224_batch8-inf,mobilenet_v2_1.0_224_batch2-inf,"(79.54802259887006, 63.06883732854762)","(85.93396653098146, 63.77600622204939)","(85.908493745359, 62.89951419074406)","(87.35844696094291, 63.153841216866695)","(86.78091281518667, 64.56692913385827)","(86.61233993015134, 63.38980867100432)","(86.97632058287795, 62.95182649862453)","(None, None)","(87.46355685131196, 61.63096580232995)","(87.26760893789222, 65.14830508474577)"
mobilenet_v2_1.0_224_batch8-inf,vit-base-patch16-224_batch8-inf,"(79.65925224798863, 78.76410790042424)","(87.23645769366755, 77.71284157321118)","(87.99713364385525, 75.28979685527374)","(87.67048461157674, 71.04051980868152)","(87.69603880355699, 67.39841435641021)","(87.47885927567505, 60.964654130912926)","(88.04851013887983, 54.251492053865555)","(87.43074416078218, 44.75066512040385)","(87.59562021898905, 27.46604448150744)","(86.93616357109411, 81.97779767979506)"
mobilenet_v2_1.0_224_batch8-inf,mobilenet_v2_1.0_224_batch8-inf,"(78.45592070944184, 87.63804773779836)","(86.44709876415426, 86.49218801503066)","(87.57572536932723, 87.59513953798906)","(86.96016420223684, 86.79736255981652)","(86.33996360670139, 87.05268279736364)","(86.89037274955625, 88.1917992381806)","(87.005437839865, 86.51690332791138)","(86.0840482768649, 86.80501951789691)","(88.40703756538278, 78.40637450199203)","(88.35306781485468, 89.2537245742534)"
mobilenet_v2_1.0_224_batch8-inf,vit-base-patch16-224_batch2-inf,"(80.1511421537757, 64.81786443580792)","(86.99472759226714, 63.344920818848976)","(87.43637824805786, 62.29819563152896)","(88.31282952548331, 62.21154454068407)","(87.42953219266145, 58.58537747082639)","(86.82049276495894, 53.87352860662469)","(84.5809016324114, 46.6262319939348)","(87.50132738664118, 38.50669171166941)","(88.19219945577599, 24.545998802634205)","(87.22954843865959, 65.46035125066524)"
mobilenet_v2_1.0_224_batch8-inf,mobilenet_v2_1.0_224_batch16-inf,"(79.18257251925846, 93.52612006795852)","(86.9495209725465, 93.83940492084683)","(88.52913968547641, 94.36699073352594)","(86.95849296125859, 92.55840750626109)","(86.34839241361155, 93.49723855335829)","(87.00577772742722, 92.46925326849208)","(87.54434107489459, 91.2589844655692)","(87.7989706327581, 88.25112107623318)","(87.08462276183225, 80.5402087170043)","(87.57361400631058, 93.49057612142374)"
mobilenet_v2_1.0_224_batch8-inf,wav2vec2-base-960h_batch2-inf,"(81.319321280144, 16.08972756810797)","(87.61151770927934, 16.25990591355413)","(86.20345965580633, 13.214446083777023)","(87.71000709883151, 13.465460440307483)","(88.19918479595344, 14.741241126631556)","(88.36714444537424, 14.298009383936256)","(88.72680269596529, 13.72619571156332)","(88.50947309078462, 11.797720634557011)","(87.00758073704044, 8.914382434529127)","(88.12937690191752, 16.161933155499767)"
mobilenet_v2_1.0_224_batch8-inf,wav2vec2-base-960h_batch16-inf,"(80.21048756455926, 103.05023699053288)","(87.28318337816529, 111.14858029270924)","(86.70381893398064, 109.62257373581491)","(87.93063041949847, 112.52065382146905)","(88.49385279138419, 102.86242151122873)","(86.83441496830999, 89.1340797230786)","(88.29598007826397, 82.09706184180375)","(None, None)","(88.23712393903035, 46.51392748019895)","(81.2766002386761, 101.05469708118714)"
mobilenet_v2_1.0_224_batch8-inf,wav2vec2-base-960h_batch8-inf,"(81.23865786323796, 62.974794796936855)","(87.95946965613885, 58.81009478131781)","(86.81530238010734, 51.404259566557286)","(87.32466643859048, 50.92140552966913)","(87.93041544573262, 55.62005562005562)","(88.68202412672714, 53.82243820870565)","(88.48232848232848, 49.281117676610606)","(87.15882254821916, 38.83720480436338)","(86.78549262655488, 28.96270672416244)","(85.14179791432859, 61.512735525097796)"
mobilenet_v2_1.0_224_batch8-inf,bert-base-cased_batch2-inf,"(79.88765798096428, 86.57399260953721)","(86.75180138403368, 80.04555438054177)","(87.58358463353875, 70.93936990844207)","(87.53770627550719, 64.0583295358375)","(86.87268483280053, 54.24177277989086)","(87.35554044867436, 44.90485100168849)","(88.91313241510977, 35.79874122312366)","(88.30908178625188, 24.634488283597033)","(89.87187997044347, 12.788687729877962)","(85.75990268379837, 85.55033907146583)"
mobilenet_v2_1.0_224_batch16-inf,whisper-large-v2_batch8-inf,"(81.63468148724871, 10.288667266838923)","(88.89289740698986, 10.45402730280535)","(91.54321274323131, 9.939036722429286)","(None, None)","(93.96868981560934, 9.349695300108523)","(None, None)","(93.81931025291996, 7.496746203904555)","(None, None)","(94.68819952156328, 4.898958971218616)","(81.58670242707196, 11.11843964948648)"
mobilenet_v2_1.0_224_batch16-inf,whisper-large-v2_batch2-inf,"(80.69164265129683, 1.5944059129682144)","(87.63771195859972, 1.6311218040207152)","(92.09665663720122, 1.6383610538172348)","(93.08563387198836, 1.6016016016016015)","(92.9145141219503, 1.4410952323766062)","(93.78092410748268, 1.4080788524157353)","(94.29323128438172, 1.2623074981065388)","(94.49936239776791, 1.0540531638064494)","(94.53561871145342, 0.6275494195167869)","(None, None)"
mobilenet_v2_1.0_224_batch16-inf,bert-base-cased_batch16-inf,"(80.3817630097833, 101.55846836618846)","(88.64001906236969, 96.22177946730879)","(91.27315201067913, 84.06394498254008)","(93.40232368605598, 72.78557712027145)","(93.51132363684665, 61.86722456756454)","(94.06105952301422, 50.67468257204359)","(95.36249552504523, 38.760896637608965)","(None, None)","(94.41607832242862, 13.084915650523712)","(76.4524812281854, 103.55850818917318)"
mobilenet_v2_1.0_224_batch16-inf,resnet-50_batch8-inf,"(80.762383495654, 85.1745255458657)","(87.95750924835183, 84.63424074312992)","(90.92569665726289, 82.95746743666484)","(92.0314253647587, 81.90955819615841)","(93.58567855525139, 80.58638057409607)","(92.86235922665949, 78.43606145752376)","(92.7164385808262, 74.29218573046433)","(93.28710999054523, 71.38970508216346)","(93.0499054603793, 58.24897886698632)","(91.97532163988966, 85.64527710686076)"
mobilenet_v2_1.0_224_batch16-inf,resnet-50_batch2-inf,"(79.96001999000501, 64.41476826394344)","(87.53918977070143, 64.36420722135007)","(90.26935209900509, 64.21299921691464)","(90.44816131476193, 61.81292794773541)","(92.52921043314056, 63.414319778307664)","(93.24228867435838, 62.24696356275304)","(91.93288899103655, 61.06112317716414)","(93.74822231071164, 60.46454467248371)","(93.4498238161896, 51.639989504067174)","(93.01773743845287, 63.22688427681038)"
mobilenet_v2_1.0_224_batch16-inf,resnet-50_batch16-inf,"(80.99417745719997, 87.93369227675878)","(87.52754043742276, 87.30273153744635)","(91.02228328538921, 86.20802943688811)","(92.76333001936057, 84.8477009635905)","(93.81480157311405, 83.11688311688312)","(93.17192057213632, 80.88363729771385)","(93.63942265973756, 78.13011761202918)","(93.14457444194531, 72.48641809927811)","(93.48648828099063, 61.07328418959728)","(93.8080938080938, 89.33070061959556)"
mobilenet_v2_1.0_224_batch16-inf,bert-base-cased_batch8-inf,"(80.42895442359249, 96.87184661957619)","(89.12269843725824, 89.20922009927246)","(91.54929577464789, 80.87948217404706)","(92.90988601333429, 72.27986410797907)","(94.39249579658416, 59.354877625804896)","(94.0221272756888, 50.64985201389783)","(95.72370657420628, 38.200611442713644)","(95.3560371517028, 25.632442255272345)","(94.44865025442489, 13.029060298648039)","(81.96474310682537, 100.93342906964817)"
mobilenet_v2_1.0_224_batch16-inf,mobilenet_v2_1.0_224_batch2-inf,"(80.19807959417838, 63.565891472868216)","(88.32957378606197, 62.058526740666)","(90.35825636802166, 62.36531879832678)","(None, None)","(93.05114215480545, 62.667176155903704)","(None, None)","(None, None)","(None, None)","(92.93140500667946, 61.851782010182916)","(None, None)"
mobilenet_v2_1.0_224_batch16-inf,vit-base-patch16-224_batch8-inf,"(80.90751778504134, 79.65192755236265)","(89.58668306062611, 77.41935483870967)","(92.00057861999132, 74.82889733840304)","(93.30649739381741, 71.01104135094177)","(93.92882983621654, 67.7767637284108)","(93.98714833092303, 61.10662609451654)","(93.39341713442433, 54.19472097153951)","(94.17851388234263, 44.78121373472592)","(94.52292583748118, 27.528299897439833)","(91.23241070047936, 80.62930186823992)"
mobilenet_v2_1.0_224_batch16-inf,mobilenet_v2_1.0_224_batch8-inf,"(80.07732789174095, 88.18784728445958)","(88.49028400597908, 86.91043985161633)","(90.9090909090909, 88.26695371367062)","(92.22396023055991, 87.38704735685265)","(94.03776787608741, 86.93923530581141)","(93.14962157966232, 87.30757286721973)","(93.13994511956095, 88.23925032506837)","(93.92753440222194, 86.73806690466746)","(93.62545928186785, 79.52157750121222)","(92.70349151443087, 88.0477820280518)"
mobilenet_v2_1.0_224_batch16-inf,mobilenet_v2_1.0_224_batch16-inf,"(80.96850077457113, 92.50728588887844)","(88.74466346762408, 92.97491378088533)","(91.19511194199991, 93.33096211986484)","(91.9465351372102, 94.00974491258239)","(92.23616922361691, 93.92673905261901)","(93.16991771678462, 93.17630348582588)","(93.4102683277975, 91.53701248866253)","(94.12689230634899, 88.52204617270344)","(92.88801258688335, 80.80973987311886)","(92.63900491970668, 93.55390758699372)"
mobilenet_v2_1.0_224_batch16-inf,wav2vec2-base-960h_batch2-inf,"(81.70248608241317, 15.886481067324748)","(89.42080942189992, 16.392659908010124)","(91.53016709194172, 16.495043479653443)","(92.91372297152644, 16.11515293749511)","(93.87277221282685, 15.629979210610175)","(93.10741530866403, 13.193795073462539)","(92.58534418009289, 12.38978504324396)","(94.09091387272899, 12.234668060389371)","(93.72919717747304, 8.268606923934957)","(93.34362858648626, 14.575196694401992)"
mobilenet_v2_1.0_224_batch16-inf,wav2vec2-base-960h_batch16-inf,"(83.09154746717546, 106.82015582260595)","(90.2457223072351, 121.08921512439565)","(91.43933475315447, 101.03115535992349)","(93.2446852171058, 111.40705487879076)","(93.53851753278511, 107.53670473083197)","(93.32075758068538, 102.2015503875969)","(93.57276953773872, 91.28069922788049)","(94.00812651418325, 74.87579112293072)","(94.70639671756238, 47.02897018397124)","(88.92928304261196, 111.90330685136144)"
mobilenet_v2_1.0_224_batch16-inf,wav2vec2-base-960h_batch8-inf,"(82.99259328488984, 55.546567437847166)","(89.58894790549203, 63.011394050623224)","(92.37411516642402, 60.366300366300365)","(93.02735321323173, 52.38131563556844)","(92.66606937156023, 50.63477822704536)","(93.24678431244631, 51.36964951435731)","(93.24259561008338, 44.7894244776379)","(93.24326881232143, 41.883096885457945)","(93.8032378106233, 27.72877275274486)","(92.24467568751406, 56.65800294291569)"
mobilenet_v2_1.0_224_batch16-inf,bert-base-cased_batch2-inf,"(80.72787427626137, 86.3157894736842)","(88.57699805068226, 79.92202729044834)","(91.52939554759115, 71.00079370805975)","(92.39366656317914, 63.5823210131817)","(94.46992461384363, 53.93258426966292)","(93.18619723244001, 44.88436801532637)","(94.57251138694761, 35.45818168714641)","(92.66708670576261, 24.565608148591974)","(93.83926991430087, 12.747269830165948)","(91.54396297854439, 85.35739070090214)"
bert-base-cased_batch2-inf,whisper-large-v2_batch8-inf,"(11.717083665634215, 10.532451197938503)","(23.00356214370209, 10.107601799741913)","(32.62114615856583, 9.476318404298386)","(40.62168414120019, 8.584500307551396)","(49.28054449280545, 7.9993743506094495)","(58.76212571636923, 7.144999863645041)","(None, None)","(None, None)","(None, None)","(61.318858678809335, 8.779351531607436)"
bert-base-cased_batch2-inf,bert-base-cased_batch16-inf,"(10.224347186465613, 98.64043606290332)","(20.692203473334153, 90.97843422786215)","(29.31127830778709, 76.0300565975777)","(36.978725760896225, 64.27749063028195)","(45.7773747509581, 53.73929071235962)","(55.70348279902013, 43.21736600255834)","(63.2187387736485, 32.64507192946807)","(73.06203180011772, 21.508427868350495)","(None, None)","(15.444374665643243, 94.61424742491077)"
bert-base-cased_batch2-inf,mobilenet_v2_1.0_224_batch2-inf,"(12.8213030882081, 65.25198938992042)","(24.71517270480439, 65.5781406197934)","(35.63808315552736, 64.87769499571438)","(45.01824305360651, 62.313976315622824)","(54.42025766326078, 62.28636536270414)","(64.02020534782847, 62.89147385913332)","(None, None)","(None, None)","(None, None)","(84.28772919605076, 65.12243547319656)"
bert-base-cased_batch16-inf,whisper-large-v2_batch8-inf,"(None, None)","(None, None)","(35.70924755814859, 9.457284978755542)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
bert-base-cased_batch16-inf,whisper-large-v2_batch2-inf,"(None, None)","(None, None)","(36.502574390595136, 1.547545712697387)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
bert-base-cased_batch16-inf,bert-base-cased_batch16-inf,"(None, None)","(None, None)","(31.69208960006214, 75.51658640471211)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
bert-base-cased_batch16-inf,resnet-50_batch8-inf,"(None, None)","(None, None)","(38.392955421023665, 84.93375339864485)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
bert-base-cased_batch16-inf,resnet-50_batch16-inf,"(None, None)","(None, None)","(38.443997018810414, 87.78464214822579)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
bert-base-cased_batch16-inf,mobilenet_v2_1.0_224_batch2-inf,"(None, None)","(None, None)","(39.01039799211187, 65.37771576639426)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
bert-base-cased_batch16-inf,vit-base-patch16-224_batch8-inf,"(None, None)","(None, None)","(37.15240414566461, 73.62651751809798)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
bert-base-cased_batch16-inf,vit-base-patch16-224_batch2-inf,"(None, None)","(None, None)","(38.03131991051454, 63.300096494049534)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
bert-base-cased_batch16-inf,vit-base-patch16-224_batch16-inf,"(None, None)","(None, None)","(36.15269958511739, 75.30780342673465)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
bert-base-cased_batch16-inf,mobilenet_v2_1.0_224_batch16-inf,"(None, None)","(None, None)","(38.71548254520251, 94.91084023583029)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
bert-base-cased_batch16-inf,wav2vec2-base-960h_batch8-inf,"(None, None)","(None, None)","(38.07514213703769, 54.14569397169179)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
bert-base-cased_batch16-inf,bert-base-cased_batch2-inf,"(None, None)","(None, None)","(33.65534434403241, 64.02081977878986)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
bert-base-cased_batch8-inf,whisper-large-v2_batch8-inf,"(None, None)","(23.603322211968482, 10.004395134755802)","(35.35206942533957, 9.507326641283028)","(47.1797809786669, 8.69220317813953)","(55.20416576744083, 8.029221889226328)","(67.39326247522969, 6.9057949614956495)","(None, None)","(None, None)","(None, None)","(80.92126075800141, 6.455427980091658)"
bert-base-cased_batch8-inf,bert-base-cased_batch16-inf,"(10.401464696049036, 98.21461990492945)","(20.736698499317875, 90.24521661374084)","(31.589413380048292, 75.63921478193191)","(43.08317976742708, 63.76515759033802)","(51.09097802355833, 53.12708793099957)","(64.1272365805169, 42.77400740068573)","(72.3602719484461, 32.08020050125313)","(81.85189642157773, 20.83004401454779)","(None, None)","(39.279166480347, 71.76850281713254)"
bert-base-cased_batch8-inf,mobilenet_v2_1.0_224_batch2-inf,"(None, None)","(None, None)","(38.60359823662576, 62.1683093252464)","(50.88574485792415, 62.767111054410925)","(59.7541610304064, 62.231216797369086)","(72.23476297968396, 62.61533566656061)","(80.75278015397775, 62.97196979393319)","(89.01118621762278, 66.56294392207265)","(None, None)","(102.09731150002347, 51.13813532896788)"
whisper-large-v2_batch16-inf,whisper-large-v2_batch2-inf,"(None, None)","(None, None)","(13.323868643471709, 1.5571304128629184)","(16.526273565984756, 1.4700098133087536)","(18.615579251762156, 1.3541781102937716)","(19.842368755011762, 1.1961896981809164)","(20.85690492643132, 1.0229943556286427)","(21.3604867287607, 0.9206324850992458)","(None, None)","(None, None)"
