workload1,workload2,"(LS10, BE90)","(LS20, BE80)","(LS30, BE70)","(LS40, BE60)","(LS50, BE50)","(LS60, BE40)","(LS70, BE30)","(LS80, BE20)","(LS90, BE10)","(LS100, BE100)"
bert-base-cased_batch16-train,albert-base-v2_batch8-train,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(16.023092103325382, 13.955612384692667)"
bert-base-cased_batch16-train,albert-base-v2_batch16-train,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(15.614431754497845, 14.502313441689406)"
bert-base-cased_batch16-train,bert-base-cased_batch2-train,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(17.28087975387838, 10.468334657860842)"
bert-base-cased_batch8-train,vit_h_14_batch8-train,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(15.075182783832254, 4.599708002829663)"
bert-base-cased_batch8-train,vit_h_14_batch16-train,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(26.18657937806874, None)"
bert-base-cased_batch8-train,bert-base-cased_batch16-train,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(14.713828917036412, 15.672357469242487)"
bert-base-cased_batch8-train,bert-base-cased_batch8-train,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(15.004808012719812, 14.716363286140806)"
bert-base-cased_batch8-train,vit_h_14_batch2-train,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(15.998371074945096, 3.216489984254355)"
bert-base-cased_batch8-train,albert-base-v2_batch2-train,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(16.548819016097486, 12.159022185441003)"
bert-base-cased_batch8-train,albert-base-v2_batch8-train,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(15.101355517401656, 14.138853161347633)"
bert-base-cased_batch8-train,albert-base-v2_batch16-train,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(14.647983530505565, 14.67523362242007)"
bert-base-cased_batch8-train,bert-base-cased_batch2-train,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(16.051545809077034, 10.570298015993801)"
vit_h_14_batch8-train,vit_h_14_batch8-train,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(7.390300230946882, None)"
vit_h_14_batch8-train,bert-base-cased_batch16-train,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(4.610251744009706, 16.190128048231323)"
vit_h_14_batch8-train,bert-base-cased_batch8-train,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(4.7042625207962825, 15.985771826123347)"
vit_h_14_batch8-train,vit_h_14_batch2-train,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(4.65112053851255, 3.188940553807111)"
vit_h_14_batch8-train,albert-base-v2_batch2-train,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(6.821573225325091, 21.638155658774217)"
vit_h_14_batch8-train,albert-base-v2_batch8-train,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(4.757277328962826, 15.90589704887316)"
vit_h_14_batch8-train,albert-base-v2_batch16-train,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(4.611635247047811, 15.257723723363888)"
vit_h_14_batch8-train,bert-base-cased_batch2-train,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(5.551700208188758, 17.0300031206812)"
vit_h_14_batch2-train,vit_h_14_batch8-train,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(3.1991346225769144, 4.5564064028244955)"
vit_h_14_batch2-train,vit_h_14_batch16-train,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(7.0588235294117645, None)"
vit_h_14_batch2-train,bert-base-cased_batch16-train,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(3.2220369172821437, 16.15982148050616)"
vit_h_14_batch2-train,bert-base-cased_batch8-train,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(3.3026181442311326, 16.222701164679528)"
vit_h_14_batch2-train,vit_h_14_batch2-train,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(3.259009359416326, 3.185350722124012)"
